playerid,date_of_birth,place_of_birth,nation,height,weight,shoots,rights,under_contract,draft_year,draft_round,draft_pick,draft_team,shortname,status,nhl_draft,rankings,catches,draft_year_eligible,load_date,player,season_age,start_league,league,probability,gp,ppg,gpg,apg,perc_team_a,perc_team_g,perc_team_tp,start_node,node,epoints,nhl_xvalue,xvalue,cond_probability
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,AHL,0.11408016708413402,76.0,0.6472384929656982,0.21574616432189944,0.43149232864379883,0.08307960231415715,0.07186655813884502,0.07862358196797155,11,26,49.190125465393066,0.0,0.6583227382371497,0.0026766459
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,AHL,AHL,0.8289920776785563,76.0,0.3576370179653168,0.11921233932177228,0.2384246786435445,0.049671331977639364,0.04350246292558434,0.047474752839224636,12,27,27.180413365364075,0.0,14.979975631038558,0.11022625321899997
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,AHL,NHL,0.17100792232144366,82.0,0.35715433955192566,0.11905144651730856,0.2381028930346171,0.05260959707245508,0.04709264821303023,0.05071568347565015,12,28,29.286655843257904,0.0,3.3294033572903947,0.022736657781
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,NHL,1.0,82.0,0.4725205600261688,0.1575068533420563,0.31501370668411255,0.0659181821937869,0.05839182568414341,0.06312419309659324,13,29,38.74668592214584,0.0,5.815427320423677,0.030017676
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NCAA,NCAA,0.834349588001815,36.0,0.378220796585083,0.12607359886169436,0.25214719772338867,0.05385348688459175,0.046861791518487496,0.05134583072571156,14,30,13.615948677062988,0.0,1.6715826656728732,0.024553304441999997
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NCAA,AHL,0.1432926881439348,76.0,0.4439627528190613,0.14798758427302044,0.29597516854604083,0.059629822302968864,0.05195736241372776,0.0567597385747747,14,31,33.74116921424866,0.0,0.7102480790908116,0.004209979058999999
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NCAA,NHL,0.022357723854250226,82.0,0.29362747073173523,0.09787582357724509,0.19575164715449014,0.0452811716658696,0.040870711132724176,0.04388288822845113,14,32,24.07745260000229,0.0,0.07797351633851901,0.0006476890859999999
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,NHL,0.8965163902123402,82.0,0.43175655603408813,0.14391885201136273,0.2878377040227254,0.06121566862625577,0.054399324988131444,0.05873971613579321,15,33,35.40403759479523,0.0,3.324525693023192,0.018780489000000004
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,AHL,0.10348360978765975,76.0,0.6805352568626404,0.22684508562088015,0.45369017124176025,0.08692069908204753,0.07512770375788955,0.08220490077570454,15,34,51.72067952156067,0.0,0.5576810715786016,0.002156511
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,NHL,0.8965163902123402,82.0,0.4347437024116516,0.14491456747055056,0.2898291349411011,0.06156026422514303,0.05469189153762518,0.05906100632292764,16,35,35.64898359775543,0.0,0.4029119424185515,0.0022604400000000003
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,AHL,0.10348360978765975,76.0,0.6847677826881409,0.22825592756271365,0.45651185512542725,0.08740896098397474,0.075542245035716,0.08266014094228638,16,36,52.042351484298706,0.0,0.06754056375632286,0.00025956
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,AHL,AHL,0.8289920776785563,76.0,0.3562985062599182,0.11876616875330609,0.23753233750661212,0.04951692198748828,0.043371366654559,0.04733078578105191,17,37,27.078686475753784,0.0,0.03722814643700237,0.00027496271999999996
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,AHL,NHL,0.17100792232144366,82.0,0.35571736097335815,0.11857245365778607,0.23714490731557208,0.05244382799679513,0.046951907917346825,0.05056112556048273,17,38,29.16882359981537,0.0,0.008271881676906682,5.6717280000000005e-05
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NHL,NHL,1.0,82.0,0.46856337785720825,0.15618779261906943,0.3123755852381388,0.06546168378792999,0.058004252064856876,0.06269856822292119,18,39,38.42219698429108,0.0,0.01438527055091858,7.488e-05
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NCAA,NCAA,0.8382502529047657,36.0,0.37767231464385986,0.1258907715479533,0.25178154309590656,0.05379021430296192,0.04680807219953862,0.051286837344316175,19,40,13.596203327178955,0.0,0.0041837366721382135,6.154272e-05
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NCAA,AHL,0.1434384559723024,76.0,0.4417129158973694,0.14723763863245648,0.2944752772649129,0.05937028232620299,0.05173700929342306,0.056517751596492784,19,41,33.57018160820007,0.0,0.0017627568081739426,1.050192e-05
347570,2001-01-24,"Mikkeli, FIN",Finland,175.0,80.0,L,New York Rangers,False,2019,5,130,New York Rangers,leevi-aaltonen,,,,,2019,2020-06-03,Leevi Aaltonen,23.0,NCAA,NHL,0.018311291122931873,82.0,0.29123860597610474,0.09707953532536825,0.19415907065073648,0.045005593512984235,0.04063674137348791,0.04362594775504808,19,42,23.88156569004059,0.0,0.0001578475965848923,1.3219200000000001e-06
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,23.0,Czech,Czech,0.7164835156377798,52.0,0.386496365070343,0.04831204563379288,0.33818431943655014,0.06739425223554718,0.019052128069367964,0.049426062940556986,1,2,20.097810983657837,2.2,28.78006532859802,0.716
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,23.0,Czech,AHL,0.22857142950713727,76.0,0.5782181620597839,0.07227727025747299,0.5059408918023109,0.09596212159774306,0.029711744824659644,0.07119992332191298,1,3,43.94458031654358,3.4,20.12661778497696,0.229
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,23.0,Czech,NHL,0.054945054855082956,82.0,0.1432776153087616,0.0179097019135952,0.1253679133951664,0.033102027180908586,0.01737462891801897,0.02771162405897188,1,4,11.748764455318451,2.4,1.2923640900850295,0.055
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,Czech,Czech,0.7458745840773686,52.0,0.2775427997112274,0.03469284996390343,0.242849949747324,0.04734837577436024,0.013017117578393642,0.03419122863151844,2,5,14.432225584983826,0.0,23.12631373518276,0.5341359999999999
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,Czech,AHL,0.19141914307738522,76.0,0.3538634777069092,0.04423293471336365,0.30963054299354553,0.058443443204613095,0.019438261022838715,0.04355282579219139,2,6,26.893624305725098,0.0,11.033593456661224,0.136756
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,Czech,NHL,0.06270627284524621,82.0,0.19643262028694153,0.02455407753586769,0.17187854275107384,0.03760089487534112,0.017293571515413622,0.02991279264921144,2,7,16.107474863529205,0.0,2.179727928432226,0.045107999999999995
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,AHL,AHL,0.6438202290459122,76.0,0.1679351031780243,0.020991887897253036,0.14694321528077126,0.030292159317608387,0.012609449828968153,0.023554822783476512,3,8,12.763067841529846,0.0,5.646738578992366,0.147476
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,AHL,NHL,0.35617977095408787,82.0,0.1670563519001007,0.02088204398751259,0.14617430791258812,0.033153054824062014,0.016214634581217816,0.02675315278749903,3,9,13.698620855808258,0.0,3.3502990999467377,0.081524
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,NHL,NHL,0.8002103022400566,82.0,0.2249571979045868,0.02811964973807335,0.19683754816651344,0.041919781028710267,0.018341227395961023,0.03298082672666405,4,10,18.446490228176117,0.0,2.434936710119248,0.044000000000000004
201615,1998-01-29,"Pardubice, CZE",Czech Rep.,185.0,92.0,L,,,2016,5,130,Buffalo Sabres,vojtech-budik,,,,,2016,2020-06-03,Vojtech Budik,24.0,NHL,AHL,0.19978969775994332,76.0,0.35830453038215637,0.044788066297769547,0.3135164640843868,0.059115859853953526,0.019601372814130075,0.04403049459872236,4,11,27.231144309043884,0.0,0.8986277621984482,0.011000000000000001
284907,1999-04-10,"Québec, QC, CAN",Canada,185.0,88.0,L,,,2017,5,130,St. Louis Blues,david-noel,,,,,2017,2020-06-03,David Noël,22.0,QMJHL,AHL,0.8890086191496784,76.0,0.2751757502555847,0.08917040276624587,0.18600534748933886,0.04028051818368066,0.034219706898561075,0.03821510844372866,1,2,20.91335701942444,7.6,37.18394878053665,0.889
284907,1999-04-10,"Québec, QC, CAN",Canada,185.0,88.0,L,,,2017,5,130,St. Louis Blues,david-noel,,,,,2017,2020-06-03,David Noël,22.0,QMJHL,NHL,0.1109913808503216,82.0,0.09993177652359009,0.03238278356097315,0.06754899296261695,0.02277687281608348,0.021171518442444102,0.022659139906244616,1,3,8.194405674934387,7.1,1.819158059835434,0.111
284907,1999-04-10,"Québec, QC, CAN",Canada,185.0,88.0,L,,,2017,5,130,St. Louis Blues,david-noel,,,,,2017,2020-06-03,David Noël,23.0,AHL,AHL,0.9130434771774639,76.0,0.603834867477417,0.19567203246380974,0.4081628350136073,0.07904268556497374,0.06596826717870068,0.07395519374964216,2,4,45.89144992828369,0.0,111.74434972332287,0.8116570000000001
284907,1999-04-10,"Québec, QC, CAN",Canada,185.0,88.0,L,,,2017,5,130,St. Louis Blues,david-noel,,,,,2017,2020-06-03,David Noël,23.0,AHL,NHL,0.08695652282253606,82.0,0.40029969811439514,0.12971668206560225,0.2705830160487929,0.05822993134502487,0.050226365918334626,0.05535629313262482,2,5,32.8245752453804,0.0,7.616253369610369,0.077343
284907,1999-04-10,"Québec, QC, CAN",Canada,185.0,88.0,L,,,2017,5,130,St. Louis Blues,david-noel,,,,,2017,2020-06-03,David Noël,23.0,NHL,NHL,0.6595289146188658,82.0,0.39422082901000977,0.12774683113979257,0.2664739978702172,0.05751891015567832,0.04964757357051746,0.05470246478099688,3,6,32.3261079788208,0.0,7.1046320115852355,0.07326
284907,1999-04-10,"Québec, QC, CAN",Canada,185.0,88.0,L,,,2017,5,130,St. Louis Blues,david-noel,,,,,2017,2020-06-03,David Noël,23.0,NHL,AHL,0.34047108538113424,76.0,0.6230694055557251,0.20190496362097887,0.4211644419347462,0.08129247313337257,0.06779966102225149,0.0760240138064834,3,7,47.35327482223511,0.0,5.361337775373459,0.03774
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,21.0,OHL,AHL,0.4918566893031917,76.0,0.34521281719207764,0.08817123902308473,0.2570415781689929,0.051419128730028796,0.03253548837052753,0.044513524506351286,1,2,26.2361741065979,2.4,25.816395320892333,0.492
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,21.0,OHL,OHL,0.48859933751961043,68.0,0.5149374008178711,0.13152080800110122,0.3834165928167699,0.06842790130550508,0.03692007388017779,0.057058412707283,1,3,35.015743255615234,0.1,34.2453969039917,0.489
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,21.0,OHL,NHL,0.019543973177197856,82.0,0.09051471948623657,0.0231184781371773,0.06739624134905928,0.021596999321060295,0.01705879088578454,0.02041166395905494,1,4,7.422206997871399,0.0,0.29688827991485595,0.02
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,22.0,AHL,AHL,0.9149425281056451,76.0,0.2766907811164856,0.07066993976568244,0.20602084135080315,0.043743983087520484,0.028783799909102244,0.03837806147223419,2,5,21.028499364852905,0.6,28.399829532208443,0.45018
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,22.0,AHL,NHL,0.08505747189435481,82.0,0.1621769666671753,0.04142182265525255,0.12075514401192275,0.031983622252451854,0.023827418232037947,0.02935408091739224,2,6,13.298511266708374,0.2,1.6684312235212326,0.04182
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,22.0,OHL,AHL,0.8361391723630857,76.0,0.07172077894210815,0.01831829418867697,0.053402484753431186,0.01733502583593868,0.01340155374082802,0.016331987382866522,3,7,5.45077919960022,0.1,6.684901019740105,0.408804
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,22.0,OHL,NHL,0.1638608276369143,82.0,0.0,0.0,0.0,0.01108824959074422,0.011656632274899775,0.011910721475498258,3,8,0.0,0.0,0.0,0.080196
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,22.0,NHL,NHL,0.6359696721495943,82.0,0.0,0.0,0.0,0.01108824959074422,0.011656632274899775,0.011910721475498258,4,9,0.0,0.0,0.0,0.01272
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,22.0,NHL,AHL,0.3640303278504056,76.0,0.3028380870819092,0.07734825600793348,0.2254898310739757,0.04711288135633858,0.030746059228664316,0.04119040200224348,4,10,23.015694618225098,0.0,0.5026627704620361,0.00728
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,AHL,AHL,0.9182320405601387,76.0,0.20708981156349182,0.052893068754311746,0.15419674280918008,0.03509659793888345,0.024016172966111908,0.03128226207924331,5,11,15.738825678825378,0.0,26.017238285911734,0.41326524000000003
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,AHL,NHL,0.08176795943986122,82.0,0.04575866460800171,0.011687277973472293,0.03407138663452942,0.017304149873133445,0.015546322362314933,0.017222723295643023,5,12,3.75221049785614,0.0,0.5540477999913597,0.03691476
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,NHL,NHL,0.6888888965978962,82.0,0.01818758249282837,0.004645313277389062,0.013542269215439306,0.01375180796341333,0.01347721386974394,0.014257244871546414,6,13,1.4913817644119263,0.0,0.1718905773285198,0.02881398
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,NHL,AHL,0.31111110340210374,76.0,0.31912747025489807,0.08150874781402155,0.2376187224408765,0.04953186996679451,0.0324241879333076,0.04333275970381129,6,14,24.253687739372253,0.0,1.2617757912481213,0.01300602
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,AHL,AHL,0.9518477040963537,76.0,0.15899869799613953,0.04061005706394904,0.11838864093219048,0.028900392889811468,0.02040711144709945,0.026109699062709484,7,15,12.083901047706604,0.0,18.811318495516524,0.38918140799999995
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,AHL,NHL,0.048152295903646294,82.0,0.02178901433944702,0.005565159506612008,0.016223854832835012,0.014215827374414373,0.013747488108097223,0.014644606107220383,7,16,1.7866991758346558,0.0,0.14023867581655883,0.019622591999999998
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,NHL,NHL,0.6365591430928697,82.0,0.0,0.0,0.0,0.011408464627962243,0.012112302574712238,0.012301032806903603,8,17,0.0,0.0,0.0,0.051084852
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,NHL,AHL,0.3634408569071304,76.0,0.27964016795158386,0.07142324635992832,0.20821692159165556,0.044444206077220376,0.02946081086296979,0.03908560166637557,8,18,21.252652764320374,0.0,2.474756480058958,0.029111148
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,NHL,NHL,0.6365591430928697,82.0,0.0,0.0,0.0,0.011408464627962243,0.012112302574712238,0.012301032806903603,9,19,0.0,0.0,0.0,0.00810264
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,NHL,AHL,0.3634408569071304,76.0,0.27964016795158386,0.07142324635992832,0.20821692159165556,0.044444206077220376,0.02946081086296979,0.03908560166637557,9,20,21.252652764320374,0.0,0.39252459507144927,0.00461736
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,AHL,AHL,0.918050939990994,76.0,0.214250385761261,0.05472195999962941,0.15952842576163156,0.03601918805392275,0.024553547771438648,0.03205243599548366,10,21,16.283029317855835,0.0,0.43528054500961305,0.00668304
297963,1999-08-23,"Ottawa, ON, CAN",Canada,188.0,90.0,R,,,2017,5,131,Detroit Red Wings,cole-fraser,,,,,2017,2020-06-03,Cole Fraser,23.0,AHL,NHL,0.08194906000900605,82.0,0.04893225431442261,0.012497848504549493,0.036434405809873116,0.01771304480410792,0.01578448861875931,0.017564066873019223,10,22,4.012444853782654,0.0,0.009581076319656372,0.00059696
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,21.0,NCAA,NCAA,0.9851936217277393,36.0,0.7607026100158691,0.13312295675277713,0.627579653263092,0.11734435947378463,0.047086763235216204,0.09085973121716302,1,2,27.38529396057129,12.7,53.94902910232544,0.985
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,21.0,NCAA,NHL,0.0148063782722607,82.0,0.5870990753173828,0.10274233818054201,0.4843567371368408,0.09374750699496806,0.040454307923614166,0.07382306750170906,1,3,48.14212417602539,5.4,1.4442637252807617,0.015
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,22.0,NCAA,NCAA,0.8348530850632818,36.0,0.7381904125213623,0.12918332219123843,0.6090070903301239,0.11528401965235716,0.04731983709604723,0.08967297433242437,2,4,26.574854850769043,7.1,65.5714612301588,0.822475
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,22.0,NCAA,AHL,0.13677811994126482,76.0,0.21122407913208008,0.036964213848114026,0.17425986528396606,0.0382480894223147,0.01888019959950383,0.03133662249568146,2,5,16.053030014038086,0.5,6.498828405733109,0.134945
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,22.0,NCAA,NHL,0.028368794995453354,82.0,0.32067346572875977,0.056117856502532974,0.2645556092262268,0.05686673869578227,0.028145487088223998,0.0464015782299228,2,6,26.2952241897583,3.0,2.175666849460602,0.02758
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,22.0,NHL,NHL,1.0,82.0,0.6814318299293518,0.11925057023763659,0.5621812596917152,0.10836764104695237,0.04669548553127388,0.08520386900981504,3,7,55.87741005420685,2.9,2.514483452439308,0.015
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,NCAA,NCAA,0.7173469449662259,36.0,0.8942278027534485,0.15648986548185354,0.737737937271595,0.13787971654924405,0.055798864947878495,0.10684628722149944,4,8,32.192200899124146,0.0,75.93684028616646,0.589714575
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,NCAA,AHL,0.22244897329251206,76.0,0.5345538258552551,0.09354691952466967,0.4410069063305855,0.0847259971581279,0.035961309233473154,0.06650349369408311,4,9,40.62609076499939,0.0,29.671582273725274,0.18258945000000001
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,NCAA,NHL,0.06020408174126211,82.0,0.43711209297180176,0.07649461627006533,0.36061747670173644,0.07380942175210314,0.03458836813186916,0.05931574464174372,4,10,35.843191623687744,0.0,7.075230967366218,0.0493485
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,AHL,AHL,0.9441964287663203,76.0,0.6604320406913757,0.11557560712099078,0.5448564335703849,0.10269603553764003,0.04243389842595987,0.08004264781944401,5,11,50.192835092544556,0.0,25.57587556878349,0.12738808
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,AHL,NHL,0.05580357123367971,82.0,0.2042856514453888,0.03574998900294305,0.16853566244244575,0.04057173963656113,0.022616559418892637,0.034273499799065105,5,12,16.75142341852188,0.0,0.5063566666395856,0.007556920000000001
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,NHL,NHL,0.8478260879625412,82.0,0.38605862855911255,0.06756025999784471,0.31849836856126784,0.06652116527263625,0.03196322682027061,0.05382455838511529,6,13,31.65680754184723,0.0,2.961537398798065,0.02338784
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,NHL,AHL,0.15217391203745875,76.0,0.6273345351219177,0.10978354364633564,0.5175509914755821,0.09797112387501763,0.0407320427305479,0.0764827607519854,6,14,47.67742466926575,0.0,0.7994855704060364,0.00419216
283918,2000-01-04,"Mequon, WI, USA",USA,178.0,81.0,L,Nashville Predators,False,2018,5,131,Nashville Predators,spencer-stastney,,,,,2018,2020-06-03,Spencer Stastney,23.0,NHL,NHL,1.0,82.0,0.5920657515525818,0.10361150652170184,0.48845424503088,0.0959301929702808,0.04255600079310417,0.07598218266316799,7,15,48.54939162731171,0.0,2.912963497638702,0.015
313350,1999-07-19,"Lidköping, SWE",Sweden,186.0,82.0,L,Dallas Stars,False,2017,5,132,Dallas Stars,jacob-peterson,,,,,2017,2020-06-03,Jacob Peterson,22.0,SHL,SHL,0.6975446372772073,55.0,0.07680237293243408,0.03459453290584041,0.042207840026593675,0.0156260318430504,0.017077180773048477,0.016446530801467872,1,2,4.2241305112838745,0.0,5.896886193752288,0.698
313350,1999-07-19,"Lidköping, SWE",Sweden,186.0,82.0,L,Dallas Stars,False,2017,5,132,Dallas Stars,jacob-peterson,,,,,2017,2020-06-03,Jacob Peterson,22.0,SHL,AHL,0.2745535768159354,76.0,0.20483291149139404,0.09226406198441334,0.1125688495069807,0.02757312584136681,0.035128702731072305,0.030649204074305526,1,3,15.567301273345947,0.9,8.562015700340272,0.275
